,title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
1475,"1bdrm Block of Flats in Jesus Avenue Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,38000000.0,enterprise,450.0,1.0,1.0,Semi-Furnished
1476,5bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),550000000.0,enterprise,500.0,5.0,5.0,Unfurnished
1477,4bdrm Duplex in Jabi Abuja for sale,"Abuja (Fct), Jabi",Jabi,Abuja (Fct),400000000.0,enterprise,3000.0,4.0,5.0,Semi-Furnished
1478,4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),300000000.0,enterprise,2500.0,4.0,5.0,Unfurnished
1479,"Furnished 4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,270000000.0,enterprise,450.0,4.0,4.0,Furnished
1480,"Furnished 4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,560.0,4.0,4.0,Furnished
1481,"2bdrm Block of Flats in New Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,985.0,2.0,2.0,Semi-Furnished
1482,"6bdrm Duplex in Rumukwurushi, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,140000000.0,enterprise,989.0,6.0,6.0,Semi-Furnished
1483,"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,440.0,4.0,4.0,Semi-Furnished
1484,"4bdrm Bungalow in Chike Street Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,468.0,4.0,5.0,Semi-Furnished
1485,"3bdrm Block of Flats in Sars Road Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,475.0,3.0,3.0,Semi-Furnished
1486,"Furnished 4bdrm Duplex in Green Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,690.0,4.0,4.0,Furnished
1487,Furnished 5bdrm Duplex in Ilom Woji Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,320.0,5.0,5.0,Furnished
1488,"Furnished 4bdrm Duplex in Gitto Estate East, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,465.0,4.0,5.0,Furnished
1489,"2bdrm Block of Flats in Rumualogu Alakahia, Port-Harcourt for Sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,980.0,2.0,3.0,Semi-Furnished
1490,"Furnished 7bdrm Duplex in Eneka, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,985.0,7.0,7.0,Furnished
1491,"Furnished 2bdrm Block of Flats in Rukpakurusi Off East, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,698.0,2.0,2.0,Furnished
1492,"4bdrm Duplex in Nuga Luxuries, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),170000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1493,5bdrm Bungalow in Federal Housing for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),130000000.0,enterprise,800.0,5.0,6.0,Unfurnished
1494,"Furnished 5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,750.0,5.0,5.0,Furnished
1495,6bdrm Duplex in Life Camp Main Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,450000000.0,enterprise,500.0,6.0,7.0,Semi-Furnished
1496,6bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,500000000.0,enterprise,1000.0,6.0,5.0,Semi-Furnished
1498,4bdrm Duplex in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),300000000.0,False,250.0,4.0,5.0,Unfurnished
1499,"Furnished 2bdrm Block of Flats in Back Of Boskel, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,110000000.0,enterprise,989.0,2.0,2.0,Furnished
1500,"4bdrm Duplex in Golden Town Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,460.0,4.0,4.0,Semi-Furnished
1501,"3bdrm Bungalow in Egbelu Off Ada, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,65000000.0,enterprise,500.0,3.0,3.0,Semi-Furnished
1502,"Furnished 5bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,295000000.0,enterprise,989.0,5.0,5.0,Furnished
1503,"Furnished 5bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,600000000.0,enterprise,690.0,5.0,5.0,Furnished
1504,"3bdrm Bungalow in Coner Stone Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,450.0,3.0,3.0,Semi-Furnished
1506,"2bdrm Block of Flats in Ozuoba Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,55000000.0,enterprise,894.0,2.0,2.0,Semi-Furnished
1507,"3bdrm Bungalow in Okilten Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,1150.0,3.0,4.0,Semi-Furnished
1508,"3bdrm Block of Flats in Mini Avenue Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,560.0,3.0,3.0,Semi-Furnished
1509,"4bdrm Duplex in Nta Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,135000000.0,enterprise,350.0,4.0,4.0,Semi-Furnished
1510,"2bdrm Block of Flats in Sars Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,785.0,2.0,2.0,Unfurnished
1511,"2bdrm Duplex in Ineck Homes, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),140000000.0,enterprise,450.0,2.0,3.0,Unfurnished
1512,5bdrm Duplex in Gwarinpa 6Th Avenue for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),320000000.0,enterprise,564.0,5.0,6.0,Unfurnished
1515,4bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),750000000.0,enterprise,700.0,4.0,5.0,Semi-Furnished
1517,5bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),350000000.0,enterprise,1800.0,5.0,6.0,Semi-Furnished
1519,"4bdrm Duplex in Harmony Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,480000000.0,enterprise,560.0,4.0,4.0,Semi-Furnished
1520,"2bdrm Block of Flats in Aparalink Off Nta Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,2562.0,2.0,2.0,Semi-Furnished
1521,Furnished 5bdrm Duplex in Ada George Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,380000000.0,enterprise,550.0,5.0,5.0,Furnished
1523,"4bdrm Duplex in Queen Park Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,530.0,4.0,4.0,Unfurnished
1524,"5bdrm Duplex in Iwofe Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,560.0,5.0,5.0,Semi-Furnished
1525,"5bdrm Duplex in Amaechi School Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,520.0,5.0,5.0,Semi-Furnished
1526,"3bdrm Bungalow in Ogbogoro, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,50000000.0,enterprise,340.0,3.0,3.0,Semi-Furnished
1527,"4bdrm Duplex in Rukpokwu Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,140000000.0,enterprise,568.0,4.0,4.0,Semi-Furnished
1528,5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,500000000.0,enterprise,1100.0,5.0,6.0,Semi-Furnished
1531,"Furnished 7bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),550000000.0,enterprise,900.0,7.0,5.0,Furnished
1533,"4bdrm Duplex in Dawaki By News, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),300000000.0,enterprise,400.0,4.0,5.0,Semi-Furnished
1534,"6bdrm Duplex in Mandela Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,1496.0,6.0,6.0,Unfurnished
1535,"Furnished 3bdrm Duplex in Pearl Spring Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,110000000.0,enterprise,596.0,3.0,3.0,Furnished
1536,"Furnished 3bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,240000000.0,enterprise,420.0,3.0,3.0,Furnished
1537,"6bdrm Duplex in Bank Of Gtbank, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,568.0,6.0,6.0,Semi-Furnished
1538,"6bdrm Duplex in See For Eyes, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,469.0,6.0,6.0,Semi-Furnished
1539,"5bdrm Duplex in Back Of Everyday, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,780.0,5.0,5.0,Semi-Furnished
1540,"2bdrm Block of Flats in Majesty Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,890.0,2.0,3.0,Semi-Furnished
1541,"Furnished 4bdrm Duplex in Shell Cooperative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,460.0,4.0,5.0,Furnished
1542,"Furnished 4bdrm Bungalow in Rumuoke Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,985.0,4.0,4.0,Furnished
1543,"6bdrm Duplex in Nta Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,enterprise,468.0,6.0,6.0,Semi-Furnished
1546,"4bdrm Duplex in Ada George P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,359.0,4.0,4.0,Semi-Furnished
1547,"5bdrm Duplex in New Rd Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,930.0,5.0,5.0,Semi-Furnished
1548,"4bdrm Duplex in Ogbatia Estate Woji, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,489.0,4.0,4.0,Semi-Furnished
1549,"1bdrm Block of Flats in Iguruta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,38000000.0,enterprise,569.0,1.0,2.0,Semi-Furnished
1550,"Furnished 4bdrm Duplex in Mandala Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,400.0,4.0,5.0,Furnished
1551,"Furnished 6bdrm Duplex in Rumughaolu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,564.0,6.0,6.0,Furnished
1552,"4bdrm Duplex in Majesty Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,140000000.0,enterprise,468.0,4.0,4.0,Semi-Furnished
1553,"2bdrm Block of Flats in Queens Parks Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,560.0,2.0,3.0,Semi-Furnished
1554,4bdrm Duplex in Lokogoma Express for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),260000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1555,"5bdrm Duplex in Citiscape Estate, Guzape District for sale","Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),750000000.0,enterprise,700.0,5.0,5.0,Semi-Furnished
1557,Furnished 4bdrm Duplex in Gwarinpa Abuja for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),380000000.0,enterprise,1000.0,4.0,5.0,Furnished
1558,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,450000000.0,enterprise,500.0,4.0,5.0,Semi-Furnished
1560,4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),400000000.0,enterprise,1500.0,4.0,5.0,Semi-Furnished
1561,"5bdrm Duplex in Diplomatic Zone,, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,750000000.0,enterprise,500.0,5.0,6.0,Semi-Furnished
1563,"3bdrm Bungalow in Ogbogoro Off Egbelu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,412.0,3.0,3.0,Semi-Furnished
1564,"4bdrm Duplex in Pearl Garden Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,498.0,4.0,4.0,Semi-Furnished
1565,"1bdrm Block of Flats in Nddc Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,26000000.0,enterprise,330.0,1.0,1.0,Semi-Furnished
1566,"2bdrm Block of Flats in New Rd Extension Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,700000000.0,enterprise,1860.0,2.0,2.0,Semi-Furnished
1567,"Furnished 4bdrm Duplex in Eliozu Farm Rd P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,469.0,4.0,4.0,Furnished
1568,"Furnished 4bdrm Duplex in Trans Amadi Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,700000000.0,enterprise,550.0,4.0,4.0,Furnished
1569,"2bdrm Block of Flats in New Rd Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,478.0,2.0,2.0,Semi-Furnished
1570,"Furnished 4bdrm Duplex in Rukpakurusi Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,490.0,4.0,4.0,Furnished
1571,"Furnished 5bdrm Duplex in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,652.0,5.0,6.0,Furnished
1572,"2bdrm Block of Flats in New Road Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,560.0,2.0,3.0,Semi-Furnished
1573,"3bdrm Bungalow in Rumuekini, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,520.0,3.0,3.0,Semi-Furnished
1574,"6bdrm Bungalow in Fha, Lugbe for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),140000000.0,enterprise,1100.0,6.0,7.0,Unfurnished
1575,"6bdrm Bungalow in New Site, Fha, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),85000000.0,enterprise,500.0,6.0,7.0,Unfurnished
1578,6bdrm Duplex in Wuye Abuja for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),600000000.0,enterprise,700.0,6.0,7.0,Semi-Furnished
1580,"4bdrm Duplex in Agip Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,430.0,4.0,4.0,Semi-Furnished
1581,"1bdrm Block of Flats in Eliparawo Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,620.0,1.0,1.0,Semi-Furnished
1582,"Furnished 4bdrm Bungalow in Green Vill Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,110000000.0,enterprise,467.0,4.0,4.0,Furnished
1583,"Furnished 3bdrm Duplex in Rumuodomaya, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,350.0,3.0,3.0,Furnished
1584,"5bdrm Duplex in Mercyland Extension, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,680.0,5.0,6.0,Semi-Furnished
1585,"4bdrm Bungalow in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,550.0,4.0,5.0,Semi-Furnished
1586,"Furnished 4bdrm Duplex in Royal Avenue Peter, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,270000000.0,enterprise,980.0,4.0,4.0,Furnished
1587,"5bdrm Duplex in New Road Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,460.0,5.0,5.0,Unfurnished
1588,"Furnished 3bdrm Duplex in Farm Road Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,460.0,3.0,4.0,Furnished
1589,"2bdrm Block of Flats in Power Encounter Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,455.0,2.0,2.0,Semi-Furnished
1590,"5bdrm Duplex in Road Estate Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,460.0,5.0,5.0,Semi-Furnished
1591,"3bdrm Bungalow in Royal Garden Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),90000000.0,enterprise,400.0,3.0,4.0,Unfurnished
1592,"2bdrm Apartment in Urban Flow Apartment, Off Lekki-Epe Expressway","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,85000000.0,False,300.0,2.0,2.0,Semi-Furnished
1593,4bdrm Duplex in Wuye Abuja for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),350000000.0,enterprise,2000.0,4.0,5.0,Semi-Furnished
1594,"5bdrm Duplex in Rukpakulusi Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,330000000.0,enterprise,989.0,5.0,5.0,Semi-Furnished
1595,"4bdrm Bungalow in Radio Estate Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,55000000.0,enterprise,500.0,4.0,4.0,Unfurnished
1596,Furnished 4bdrm Duplex in Cedarwood Estate Off for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,enterprise,465.0,4.0,4.0,Furnished
1597,"Furnished 3bdrm Duplex in Rumuodara Eneka Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,520.0,3.0,3.0,Furnished
1598,"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,enterprise,500.0,4.0,4.0,Semi-Furnished
1600,"4bdrm Duplex in Back Of Dunamis, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),185000000.0,enterprise,400.0,4.0,5.0,Unfurnished
1601,"4bdrm Bungalow in Emerald Garden, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),300000000.0,enterprise,500.0,4.0,5.0,Unfurnished
1602,"4bdrm Duplex in In A Tarred Estate,, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),250000000.0,enterprise,500.0,4.0,5.0,Unfurnished
1603,"3bdrm Apartment in Beaufort Court, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),55000000.0,enterprise,1000.0,3.0,4.0,Unfurnished
1604,Furnished 4bdrm Duplex in Bilaad Construction for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),450000000.0,enterprise,3000.0,4.0,5.0,Furnished
1605,7bdrm Duplex in Efab Metropolis for sale,"Gwagwa, Karsana",Karsana,Gwagwa,500000000.0,enterprise,1000.0,7.0,8.0,Semi-Furnished
1606,7bdrm Duplex in Efab Metropolis for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),460000000.0,enterprise,1000.0,7.0,7.0,Semi-Furnished
1607,"Furnished 6bdrm Duplex in Eliozu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,240000000.0,enterprise,960.0,6.0,6.0,Furnished
1608,"Furnished 4bdrm Duplex in Odani Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,230000000.0,enterprise,989.0,4.0,4.0,Furnished
1609,"4bdrm Duplex in Garden Estate Shell, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,350.0,4.0,4.0,Semi-Furnished
1610,5bdrm Duplex in Rumuodomaya Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,989.0,5.0,5.0,Semi-Furnished
1611,"Furnished 4bdrm Duplex in Igwuruta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,650.0,4.0,4.0,Furnished
1612,"Furnished 5bdrm Duplex in Centenary Gardens, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,230000000.0,enterprise,469.0,5.0,6.0,Furnished
1613,"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,220000000.0,enterprise,560.0,4.0,4.0,Semi-Furnished
1614,6bdrm Duplex in Lokogoma for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),550000000.0,enterprise,650.0,6.0,7.0,Unfurnished
1615,"4bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),220000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1616,"7bdrm Bungalow in New Sites, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),145000000.0,enterprise,850.0,7.0,8.0,Unfurnished
1618,"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),450000000.0,enterprise,800.0,5.0,5.0,Unfurnished
1619,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,250000000.0,enterprise,2500.0,4.0,5.0,Semi-Furnished
1620,5bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),350000000.0,enterprise,500.0,5.0,5.0,Unfurnished
1621,7bdrm Duplex in Efab Metropolis for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,900.0,7.0,8.0,Semi-Furnished
1623,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,350000000.0,enterprise,2500.0,4.0,5.0,Semi-Furnished
1624,4bdrm Duplex in Wuye Abuja for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),375000000.0,enterprise,1800.0,4.0,5.0,Semi-Furnished
1625,"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),380000000.0,enterprise,750.0,5.0,5.0,Semi-Furnished
1626,"4bdrm Bungalow in Omachi Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,105000000.0,enterprise,330.0,4.0,4.0,Semi-Furnished
1627,"4bdrm Duplex in Woji P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,450.0,4.0,4.0,Semi-Furnished
1628,"Furnished 5bdrm Duplex in Cedar Wood Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,650000000.0,enterprise,1000.0,5.0,5.0,Furnished
1629,Furnished 2bdrm Block of Flats in Ada George Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,989.0,2.0,2.0,Furnished
1630,"3bdrm Bungalow in Aluu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,465.0,3.0,3.0,Semi-Furnished
1631,"4bdrm Duplex in Rumughaolu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,468.0,4.0,4.0,Unfurnished
1632,"Furnished 5bdrm Duplex in Avana Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,320.0,5.0,5.0,Furnished
1633,"2bdrm Block of Flats in Apara Link Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,110000000.0,enterprise,465.0,2.0,2.0,Semi-Furnished
1634,"3bdrm Duplex in Elelewon, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,560.0,3.0,4.0,Semi-Furnished
1635,4bdrm Duplex in Gudu for sale,"Abuja (Fct), Gudu",Gudu,Abuja (Fct),350000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1636,"5bdrm Duplex in In An Estate, By, Lokogoma for sale","Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),380000000.0,enterprise,500.0,5.0,6.0,Unfurnished
1638,5bdrm Duplex in App Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,450000000.0,enterprise,1200.0,5.0,6.0,Semi-Furnished
1639,"7bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,1000.0,7.0,5.0,Semi-Furnished
1641,4bdrm Duplex in Kado Abuja for sale,"Abuja (Fct), Kado",Kado,Abuja (Fct),350000000.0,enterprise,3000.0,4.0,5.0,Semi-Furnished
1642,"Furnished 6bdrm Duplex in Agip Estate P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,140000000.0,enterprise,498.0,6.0,6.0,Furnished
1643,"4bdrm Duplex in Eneka, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,500.0,4.0,4.0,Semi-Furnished
